cell_num	coverage_mean	coverage_variance	eff_seq_err_rate	ado_rate	deletion_rate	insertion_rate	dataset	tool	snv_type	tool_setup	fine_tune_type	data_type	candidate_sites_file	true_sites_file	num_candidate_mutated_sites	num_background_sites	tp	fp	fn	recall	precision	f1_score	tp_M	fn_M	recall_M	tp_D	fn_D	recall_D	tp_M&D&(~I)	fn_M&D&(~I)	recall_M&D&(~I)
40	5	20	0.001999	0.16334	2.5e-07	0.0	0003	sciphin	candidate_snvs	NA	NA	no_cnv	/raid/kang/DelSIEVE/simulation_results/IndelSIEVE_benchmark_pipeline_ld_204/benchmark_results/sciphin/no_cnv/0003/sciphin/best_index/nuc.tsv	/raid/kang/DelSIEVE/simulation_results/IndelSIEVE_benchmark_pipeline_ld_204/benchmark_results/simulated_data/results/data_type/no_cnv/0003/true_evo_events_sites_names	460	9540.0	460	0	626	0.4235727440147329	1.0	0.5950840879689522	460	409	0.5293440736478712	12	226	0.0504201680672268	12	9	0.5714285714285714
40	5	20	0.001999	0.16334	2.5e-07	0.0	0004	sciphin	candidate_snvs	NA	NA	no_cnv	/raid/kang/DelSIEVE/simulation_results/IndelSIEVE_benchmark_pipeline_ld_204/benchmark_results/sciphin/no_cnv/0004/sciphin/best_index/nuc.tsv	/raid/kang/DelSIEVE/simulation_results/IndelSIEVE_benchmark_pipeline_ld_204/benchmark_results/simulated_data/results/data_type/no_cnv/0004/true_evo_events_sites_names	571	9429.0	571	0	840	0.404677533664068	1.0	0.5761856710393541	571	554	0.5075555555555555	24	292	0.0759493670886076	24	6	0.8
40	5	20	0.001999	0.16334	2.5e-07	0.0	0005	sciphin	candidate_snvs	NA	NA	no_cnv	/raid/kang/DelSIEVE/simulation_results/IndelSIEVE_benchmark_pipeline_ld_204/benchmark_results/sciphin/no_cnv/0005/sciphin/best_index/nuc.tsv	/raid/kang/DelSIEVE/simulation_results/IndelSIEVE_benchmark_pipeline_ld_204/benchmark_results/simulated_data/results/data_type/no_cnv/0005/true_evo_events_sites_names	524	9476.0	524	0	654	0.4448217317487266	1.0	0.6157461809635723	524	427	0.5509989484752892	12	236	0.0483870967741935	12	9	0.5714285714285714
40	5	20	0.001999	0.16334	2.5e-07	0.0	0006	sciphin	candidate_snvs	NA	NA	no_cnv	/raid/kang/DelSIEVE/simulation_results/IndelSIEVE_benchmark_pipeline_ld_204/benchmark_results/sciphin/no_cnv/0006/sciphin/best_index/nuc.tsv	/raid/kang/DelSIEVE/simulation_results/IndelSIEVE_benchmark_pipeline_ld_204/benchmark_results/simulated_data/results/data_type/no_cnv/0006/true_evo_events_sites_names	316	9684.0	316	0	561	0.3603192702394527	1.0	0.5297569153394803	316	404	0.4388888888888889	10	164	0.057471264367816	10	7	0.5882352941176471
40	5	20	0.001999	0.16334	2.5e-07	0.0	0007	sciphin	candidate_snvs	NA	NA	no_cnv	/raid/kang/DelSIEVE/simulation_results/IndelSIEVE_benchmark_pipeline_ld_204/benchmark_results/sciphin/no_cnv/0007/sciphin/best_index/nuc.tsv	/raid/kang/DelSIEVE/simulation_results/IndelSIEVE_benchmark_pipeline_ld_204/benchmark_results/simulated_data/results/data_type/no_cnv/0007/true_evo_events_sites_names	465	9535.0	465	0	888	0.3436807095343681	1.0	0.5115511551155115	465	639	0.421195652173913	12	273	0.0421052631578947	12	24	0.3333333333333333
40	5	20	0.001999	0.16334	2.5e-07	0.0	0008	sciphin	candidate_snvs	NA	NA	no_cnv	/raid/kang/DelSIEVE/simulation_results/IndelSIEVE_benchmark_pipeline_ld_204/benchmark_results/sciphin/no_cnv/0008/sciphin/best_index/nuc.tsv	/raid/kang/DelSIEVE/simulation_results/IndelSIEVE_benchmark_pipeline_ld_204/benchmark_results/simulated_data/results/data_type/no_cnv/0008/true_evo_events_sites_names	380	9620.0	380	0	738	0.3398926654740608	1.0	0.507343124165554	380	536	0.4148471615720524	7	215	0.0315315315315315	7	13	0.35
40	5	20	0.001999	0.16334	2.5e-07	0.0	0009	sciphin	candidate_snvs	NA	NA	no_cnv	/raid/kang/DelSIEVE/simulation_results/IndelSIEVE_benchmark_pipeline_ld_204/benchmark_results/sciphin/no_cnv/0009/sciphin/best_index/nuc.tsv	/raid/kang/DelSIEVE/simulation_results/IndelSIEVE_benchmark_pipeline_ld_204/benchmark_results/simulated_data/results/data_type/no_cnv/0009/true_evo_events_sites_names	484	9516.0	484	0	634	0.4329159212880143	1.0	0.6042446941323346	484	438	0.5249457700650759	9	203	0.0424528301886792	9	7	0.5625
40	5	20	0.001999	0.16334	2.5e-07	0.0	0010	sciphin	candidate_snvs	NA	NA	no_cnv	/raid/kang/DelSIEVE/simulation_results/IndelSIEVE_benchmark_pipeline_ld_204/benchmark_results/sciphin/no_cnv/0010/sciphin/best_index/nuc.tsv	/raid/kang/DelSIEVE/simulation_results/IndelSIEVE_benchmark_pipeline_ld_204/benchmark_results/simulated_data/results/data_type/no_cnv/0010/true_evo_events_sites_names	530	9470.0	530	0	812	0.3949329359165425	1.0	0.5662393162393162	530	527	0.5014191106906338	14	293	0.0456026058631921	14	8	0.6363636363636364
40	5	20	0.001999	0.16334	2.5e-07	0.0	0001	sieve	candidate_snvs	smc_mu_ld_stage_1	mt	no_cnv	/raid/kang/DelSIEVE/simulation_results/IndelSIEVE_benchmark_pipeline_ld_204/benchmark_results/indelsieve/from_candidate/phylogenetic_inference/mt/no_cnv/smc_mu_ld_stage_1/0001/readCounts.tsv	/raid/kang/DelSIEVE/simulation_results/IndelSIEVE_benchmark_pipeline_ld_204/benchmark_results/simulated_data/results/data_type/no_cnv/0001/true_evo_events_sites_names	573	9427.0	573	0	894	0.3905930470347648	1.0	0.5617647058823529	573	607	0.485593220338983	11	303	0.0350318471337579	11	16	0.4074074074074074
40	5	20	0.001999	0.16334	2.5e-07	0.0	0002	sieve	candidate_snvs	smc_mu_ld_stage_1	mt	no_cnv	/raid/kang/DelSIEVE/simulation_results/IndelSIEVE_benchmark_pipeline_ld_204/benchmark_results/indelsieve/from_candidate/phylogenetic_inference/mt/no_cnv/smc_mu_ld_stage_1/0002/readCounts.tsv	/raid/kang/DelSIEVE/simulation_results/IndelSIEVE_benchmark_pipeline_ld_204/benchmark_results/simulated_data/results/data_type/no_cnv/0002/true_evo_events_sites_names	452	9548.0	452	0	738	0.3798319327731092	1.0	0.5505481120584653	452	517	0.4664602683178535	12	229	0.0497925311203319	12	8	0.6
40	5	20	0.001999	0.16334	2.5e-07	0.0	0003	sieve	candidate_snvs	smc_mu_ld_stage_1	mt	no_cnv	/raid/kang/DelSIEVE/simulation_results/IndelSIEVE_benchmark_pipeline_ld_204/benchmark_results/indelsieve/from_candidate/phylogenetic_inference/mt/no_cnv/smc_mu_ld_stage_1/0003/readCounts.tsv	/raid/kang/DelSIEVE/simulation_results/IndelSIEVE_benchmark_pipeline_ld_204/benchmark_results/simulated_data/results/data_type/no_cnv/0003/true_evo_events_sites_names	460	9540.0	460	0	626	0.4235727440147329	1.0	0.5950840879689522	460	409	0.5293440736478712	12	226	0.0504201680672268	12	9	0.5714285714285714
40	5	20	0.001999	0.16334	2.5e-07	0.0	0004	sieve	candidate_snvs	smc_mu_ld_stage_1	mt	no_cnv	/raid/kang/DelSIEVE/simulation_results/IndelSIEVE_benchmark_pipeline_ld_204/benchmark_results/indelsieve/from_candidate/phylogenetic_inference/mt/no_cnv/smc_mu_ld_stage_1/0004/readCounts.tsv	/raid/kang/DelSIEVE/simulation_results/IndelSIEVE_benchmark_pipeline_ld_204/benchmark_results/simulated_data/results/data_type/no_cnv/0004/true_evo_events_sites_names	570	9430.0	570	0	841	0.4039688164422395	1.0	0.5754669358909642	570	555	0.5066666666666667	24	292	0.0759493670886076	24	6	0.8
40	5	20	0.001999	0.16334	2.5e-07	0.0	0005	sieve	candidate_snvs	smc_mu_ld_stage_1	mt	no_cnv	/raid/kang/DelSIEVE/simulation_results/IndelSIEVE_benchmark_pipeline_ld_204/benchmark_results/indelsieve/from_candidate/phylogenetic_inference/mt/no_cnv/smc_mu_ld_stage_1/0005/readCounts.tsv	/raid/kang/DelSIEVE/simulation_results/IndelSIEVE_benchmark_pipeline_ld_204/benchmark_results/simulated_data/results/data_type/no_cnv/0005/true_evo_events_sites_names	524	9476.0	524	0	654	0.4448217317487266	1.0	0.6157461809635723	524	427	0.5509989484752892	12	236	0.0483870967741935	12	9	0.5714285714285714
40	5	20	0.001999	0.16334	2.5e-07	0.0	0006	sieve	candidate_snvs	smc_mu_ld_stage_1	mt	no_cnv	/raid/kang/DelSIEVE/simulation_results/IndelSIEVE_benchmark_pipeline_ld_204/benchmark_results/indelsieve/from_candidate/phylogenetic_inference/mt/no_cnv/smc_mu_ld_stage_1/0006/readCounts.tsv	/raid/kang/DelSIEVE/simulation_results/IndelSIEVE_benchmark_pipeline_ld_204/benchmark_results/simulated_data/results/data_type/no_cnv/0006/true_evo_events_sites_names	316	9684.0	316	0	561	0.3603192702394527	1.0	0.5297569153394803	316	404	0.4388888888888889	10	164	0.057471264367816	10	7	0.5882352941176471
40	5	20	0.001999	0.16334	2.5e-07	0.0	0007	sieve	candidate_snvs	smc_mu_ld_stage_1	mt	no_cnv	/raid/kang/DelSIEVE/simulation_results/IndelSIEVE_benchmark_pipeline_ld_204/benchmark_results/indelsieve/from_candidate/phylogenetic_inference/mt/no_cnv/smc_mu_ld_stage_1/0007/readCounts.tsv	/raid/kang/DelSIEVE/simulation_results/IndelSIEVE_benchmark_pipeline_ld_204/benchmark_results/simulated_data/results/data_type/no_cnv/0007/true_evo_events_sites_names	465	9535.0	465	0	888	0.3436807095343681	1.0	0.5115511551155115	465	639	0.421195652173913	12	273	0.0421052631578947	12	24	0.3333333333333333
40	5	20	0.001999	0.16334	2.5e-07	0.0	0008	sieve	candidate_snvs	smc_mu_ld_stage_1	mt	no_cnv	/raid/kang/DelSIEVE/simulation_results/IndelSIEVE_benchmark_pipeline_ld_204/benchmark_results/indelsieve/from_candidate/phylogenetic_inference/mt/no_cnv/smc_mu_ld_stage_1/0008/readCounts.tsv	/raid/kang/DelSIEVE/simulation_results/IndelSIEVE_benchmark_pipeline_ld_204/benchmark_results/simulated_data/results/data_type/no_cnv/0008/true_evo_events_sites_names	381	9619.0	381	0	737	0.3407871198568873	1.0	0.5083388925950634	381	535	0.4159388646288209	8	214	0.036036036036036	8	12	0.4
40	5	20	0.001999	0.16334	2.5e-07	0.0	0009	sieve	candidate_snvs	smc_mu_ld_stage_1	mt	no_cnv	/raid/kang/DelSIEVE/simulation_results/IndelSIEVE_benchmark_pipeline_ld_204/benchmark_results/indelsieve/from_candidate/phylogenetic_inference/mt/no_cnv/smc_mu_ld_stage_1/0009/readCounts.tsv	/raid/kang/DelSIEVE/simulation_results/IndelSIEVE_benchmark_pipeline_ld_204/benchmark_results/simulated_data/results/data_type/no_cnv/0009/true_evo_events_sites_names	484	9516.0	484	0	634	0.4329159212880143	1.0	0.6042446941323346	484	438	0.5249457700650759	9	203	0.0424528301886792	9	7	0.5625
40	5	20	0.001999	0.16334	2.5e-07	0.0	0010	sieve	candidate_snvs	smc_mu_ld_stage_1	mt	no_cnv	/raid/kang/DelSIEVE/simulation_results/IndelSIEVE_benchmark_pipeline_ld_204/benchmark_results/indelsieve/from_candidate/phylogenetic_inference/mt/no_cnv/smc_mu_ld_stage_1/0010/readCounts.tsv	/raid/kang/DelSIEVE/simulation_results/IndelSIEVE_benchmark_pipeline_ld_204/benchmark_results/simulated_data/results/data_type/no_cnv/0010/true_evo_events_sites_names	526	9474.0	526	0	816	0.3919523099850969	1.0	0.563169164882227	526	531	0.4976348155156102	14	293	0.0456026058631921	14	8	0.6363636363636364
40	5	20	0.001999	0.16334	2.5e-07	0.0	0001	sieve	candidate_snvs	smc_mu_sa_stage_1	mt	no_cnv	/raid/kang/DelSIEVE/simulation_results/IndelSIEVE_benchmark_pipeline_ld_204/benchmark_results/indelsieve/from_candidate/phylogenetic_inference/mt/no_cnv/smc_mu_sa_stage_1/0001/readCounts.tsv	/raid/kang/DelSIEVE/simulation_results/IndelSIEVE_benchmark_pipeline_ld_204/benchmark_results/simulated_data/results/data_type/no_cnv/0001/true_evo_events_sites_names	573	9427.0	573	0	894	0.3905930470347648	1.0	0.5617647058823529	573	607	0.485593220338983	11	303	0.0350318471337579	11	16	0.4074074074074074
40	5	20	0.001999	0.16334	2.5e-07	0.0	0002	sieve	candidate_snvs	smc_mu_sa_stage_1	mt	no_cnv	/raid/kang/DelSIEVE/simulation_results/IndelSIEVE_benchmark_pipeline_ld_204/benchmark_results/indelsieve/from_candidate/phylogenetic_inference/mt/no_cnv/smc_mu_sa_stage_1/0002/readCounts.tsv	/raid/kang/DelSIEVE/simulation_results/IndelSIEVE_benchmark_pipeline_ld_204/benchmark_results/simulated_data/results/data_type/no_cnv/0002/true_evo_events_sites_names	452	9548.0	452	0	738	0.3798319327731092	1.0	0.5505481120584653	452	517	0.4664602683178535	12	229	0.0497925311203319	12	8	0.6
40	5	20	0.001999	0.16334	2.5e-07	0.0	0003	sieve	candidate_snvs	smc_mu_sa_stage_1	mt	no_cnv	/raid/kang/DelSIEVE/simulation_results/IndelSIEVE_benchmark_pipeline_ld_204/benchmark_results/indelsieve/from_candidate/phylogenetic_inference/mt/no_cnv/smc_mu_sa_stage_1/0003/readCounts.tsv	/raid/kang/DelSIEVE/simulation_results/IndelSIEVE_benchmark_pipeline_ld_204/benchmark_results/simulated_data/results/data_type/no_cnv/0003/true_evo_events_sites_names	460	9540.0	460	0	626	0.4235727440147329	1.0	0.5950840879689522	460	409	0.5293440736478712	12	226	0.0504201680672268	12	9	0.5714285714285714
40	5	20	0.001999	0.16334	2.5e-07	0.0	0004	sieve	candidate_snvs	smc_mu_sa_stage_1	mt	no_cnv	/raid/kang/DelSIEVE/simulation_results/IndelSIEVE_benchmark_pipeline_ld_204/benchmark_results/indelsieve/from_candidate/phylogenetic_inference/mt/no_cnv/smc_mu_sa_stage_1/0004/readCounts.tsv	/raid/kang/DelSIEVE/simulation_results/IndelSIEVE_benchmark_pipeline_ld_204/benchmark_results/simulated_data/results/data_type/no_cnv/0004/true_evo_events_sites_names	570	9430.0	570	0	841	0.4039688164422395	1.0	0.5754669358909642	570	555	0.5066666666666667	24	292	0.0759493670886076	24	6	0.8
40	5	20	0.001999	0.16334	2.5e-07	0.0	0005	sieve	candidate_snvs	smc_mu_sa_stage_1	mt	no_cnv	/raid/kang/DelSIEVE/simulation_results/IndelSIEVE_benchmark_pipeline_ld_204/benchmark_results/indelsieve/from_candidate/phylogenetic_inference/mt/no_cnv/smc_mu_sa_stage_1/0005/readCounts.tsv	/raid/kang/DelSIEVE/simulation_results/IndelSIEVE_benchmark_pipeline_ld_204/benchmark_results/simulated_data/results/data_type/no_cnv/0005/true_evo_events_sites_names	524	9476.0	524	0	654	0.4448217317487266	1.0	0.6157461809635723	524	427	0.5509989484752892	12	236	0.0483870967741935	12	9	0.5714285714285714
40	5	20	0.001999	0.16334	2.5e-07	0.0	0006	sieve	candidate_snvs	smc_mu_sa_stage_1	mt	no_cnv	/raid/kang/DelSIEVE/simulation_results/IndelSIEVE_benchmark_pipeline_ld_204/benchmark_results/indelsieve/from_candidate/phylogenetic_inference/mt/no_cnv/smc_mu_sa_stage_1/0006/readCounts.tsv	/raid/kang/DelSIEVE/simulation_results/IndelSIEVE_benchmark_pipeline_ld_204/benchmark_results/simulated_data/results/data_type/no_cnv/0006/true_evo_events_sites_names	316	9684.0	316	0	561	0.3603192702394527	1.0	0.5297569153394803	316	404	0.4388888888888889	10	164	0.057471264367816	10	7	0.5882352941176471
40	5	20	0.001999	0.16334	2.5e-07	0.0	0007	sieve	candidate_snvs	smc_mu_sa_stage_1	mt	no_cnv	/raid/kang/DelSIEVE/simulation_results/IndelSIEVE_benchmark_pipeline_ld_204/benchmark_results/indelsieve/from_candidate/phylogenetic_inference/mt/no_cnv/smc_mu_sa_stage_1/0007/readCounts.tsv	/raid/kang/DelSIEVE/simulation_results/IndelSIEVE_benchmark_pipeline_ld_204/benchmark_results/simulated_data/results/data_type/no_cnv/0007/true_evo_events_sites_names	465	9535.0	465	0	888	0.3436807095343681	1.0	0.5115511551155115	465	639	0.421195652173913	12	273	0.0421052631578947	12	24	0.3333333333333333
40	5	20	0.001999	0.16334	2.5e-07	0.0	0008	sieve	candidate_snvs	smc_mu_sa_stage_1	mt	no_cnv	/raid/kang/DelSIEVE/simulation_results/IndelSIEVE_benchmark_pipeline_ld_204/benchmark_results/indelsieve/from_candidate/phylogenetic_inference/mt/no_cnv/smc_mu_sa_stage_1/0008/readCounts.tsv	/raid/kang/DelSIEVE/simulation_results/IndelSIEVE_benchmark_pipeline_ld_204/benchmark_results/simulated_data/results/data_type/no_cnv/0008/true_evo_events_sites_names	381	9619.0	381	0	737	0.3407871198568873	1.0	0.5083388925950634	381	535	0.4159388646288209	8	214	0.036036036036036	8	12	0.4
40	5	20	0.001999	0.16334	2.5e-07	0.0	0009	sieve	candidate_snvs	smc_mu_sa_stage_1	mt	no_cnv	/raid/kang/DelSIEVE/simulation_results/IndelSIEVE_benchmark_pipeline_ld_204/benchmark_results/indelsieve/from_candidate/phylogenetic_inference/mt/no_cnv/smc_mu_sa_stage_1/0009/readCounts.tsv	/raid/kang/DelSIEVE/simulation_results/IndelSIEVE_benchmark_pipeline_ld_204/benchmark_results/simulated_data/results/data_type/no_cnv/0009/true_evo_events_sites_names	484	9516.0	484	0	634	0.4329159212880143	1.0	0.6042446941323346	484	438	0.5249457700650759	9	203	0.0424528301886792	9	7	0.5625
40	5	20	0.001999	0.16334	2.5e-07	0.0	0010	sieve	candidate_snvs	smc_mu_sa_stage_1	mt	no_cnv	/raid/kang/DelSIEVE/simulation_results/IndelSIEVE_benchmark_pipeline_ld_204/benchmark_results/indelsieve/from_candidate/phylogenetic_inference/mt/no_cnv/smc_mu_sa_stage_1/0010/readCounts.tsv	/raid/kang/DelSIEVE/simulation_results/IndelSIEVE_benchmark_pipeline_ld_204/benchmark_results/simulated_data/results/data_type/no_cnv/0010/true_evo_events_sites_names	526	9474.0	526	0	816	0.3919523099850969	1.0	0.563169164882227	526	531	0.4976348155156102	14	293	0.0456026058631921	14	8	0.6363636363636364
40	5	20	0.001999	0.16334	2.5e-07	0.0	0001	indelsieve	candidate_snvs	smc_mudel_ld_stage_1	mt	no_cnv	/raid/kang/DelSIEVE/simulation_results/IndelSIEVE_benchmark_pipeline_ld_204/benchmark_results/indelsieve/from_candidate/phylogenetic_inference/mt/no_cnv/smc_mudel_ld_stage_1/0001/readCounts.tsv	/raid/kang/DelSIEVE/simulation_results/IndelSIEVE_benchmark_pipeline_ld_204/benchmark_results/simulated_data/results/data_type/no_cnv/0001/true_evo_events_sites_names	573	9427.0	573	0	894	0.3905930470347648	1.0	0.5617647058823529	573	607	0.485593220338983	11	303	0.0350318471337579	11	16	0.4074074074074074
40	5	20	0.001999	0.16334	2.5e-07	0.0	0002	indelsieve	candidate_snvs	smc_mudel_ld_stage_1	mt	no_cnv	/raid/kang/DelSIEVE/simulation_results/IndelSIEVE_benchmark_pipeline_ld_204/benchmark_results/indelsieve/from_candidate/phylogenetic_inference/mt/no_cnv/smc_mudel_ld_stage_1/0002/readCounts.tsv	/raid/kang/DelSIEVE/simulation_results/IndelSIEVE_benchmark_pipeline_ld_204/benchmark_results/simulated_data/results/data_type/no_cnv/0002/true_evo_events_sites_names	452	9548.0	452	0	738	0.3798319327731092	1.0	0.5505481120584653	452	517	0.4664602683178535	12	229	0.0497925311203319	12	8	0.6
40	5	20	0.001999	0.16334	2.5e-07	0.0	0003	indelsieve	candidate_snvs	smc_mudel_ld_stage_1	mt	no_cnv	/raid/kang/DelSIEVE/simulation_results/IndelSIEVE_benchmark_pipeline_ld_204/benchmark_results/indelsieve/from_candidate/phylogenetic_inference/mt/no_cnv/smc_mudel_ld_stage_1/0003/readCounts.tsv	/raid/kang/DelSIEVE/simulation_results/IndelSIEVE_benchmark_pipeline_ld_204/benchmark_results/simulated_data/results/data_type/no_cnv/0003/true_evo_events_sites_names	460	9540.0	460	0	626	0.4235727440147329	1.0	0.5950840879689522	460	409	0.5293440736478712	12	226	0.0504201680672268	12	9	0.5714285714285714
